count
7316957
1519090
1334196
858260
808904
578732
471942
464212
320405
265965
238783
219105
196625
161779
160980
158437
146887
144197
143045
137181
130510
130060
124715
124328
123189
122692
120987
120316
119968
119822
116633
114454
113838
113818
113660
111490
107531
106989
106060
104341
103242
100891
97708
97285
94891
94462
92724
91159
90558
90555
89698
89311
89053
87520
86188
84743
84471
83987
81835
81830
79712
79020
78902
76283
76050
76044
75568
73990
73786
73606
73106
72955
72387
72292
71109
70011
69147
68724
68155
67272
65875
65396
64774
63360
63326
63011
62890
62881
62465
61013
60837
59896
59783
59189
59069
58772
58601
58376
57195
55771
54963
54817
54719
54552
54495
54261
53422
53239
53134
52857
52179
50551
50373
49911
49629
49281
48947
48299
47656
47382
47338
46857
46849
46829
46440
45997
45202
45006
44848
44623
44620
44579
44290
44242
44211
43919
43708
43134
43021
42769
42642
42569
42464
42236
41868
41635
41538
41431
41428
41417
41413
41389
41388
40689
40648
40595
40544
40461
40384
40310
40296
40268
40256
40239
40218
40202
40185
40155
40144
40130
39794
39579
39519
39397
39395
39381
39359
39338
39142
39137
39134
39021
38977
38971
38960
38933
38919
38869
38864
38852
38576
38570
38497
38481
38406
38282
38278
37996
37904
37785
37776
37765
37712
37709
37688
37677
37496
37255
36943
36891
36858
36858
36844
36812
36809
36797
36796
36796
36790
36782
36761
36748
36729
36685
36679
36641
36618
36590
36531
36485
36431
36424
36315
36254
36248
36242
36230
36204
36202
36183
35997
35922
35632
35547
35503
35497
35497
35369
35322
35243
35235
35222
35218
35199
35197
35102
35086
34856
34811
34562
34552
34287
34221
34181
34099
33905
33851
33839
33349
33305
33102
33009
32634
32583
32494
32418
32305
32159
31986
31942
31512
31232
30950
30949
30826
30629
30555
30472
30311
30300
30296
30290
30277
30228
30214
30076
29388
29211
29153
28788
28371
28356
28313
28187
28178
28150
28145
27672
27653
27595
27455
27206
27008
26663
26553
26518
26476
26404
26394
26224
26032
25952
25809
25611
25439
25332
25306
25291
25212
25209
25198
25178
25169
25153
25150
25148
25142
25137
25079
25002
24994
24972
24944
24897
24835
24800
24766
24446
24404
24206
24095
24093
23971
23894
23866
23861
23841
23840
23813
23677
23579
23531
23506
23313
23270
23178
22918
22872
22730
22716
22672
22661
22589
22423
22227
21686
21638
21580
21553
21527
21524
21518
21509
21463
21461
21428
21411
21268
21215
21164
21148
21106
21059
20768
20755
20718
20710
20644
20622
20580
20376
20144
20029
19838
19557
19130
19089
18999
18915
18878
18691
18504
18442
18392
18375
18341
18294
18272
18121
18117
18112
18068
17977
17976
17843
17834
17685
17663
17477
17438
17091
17053
16970
16967
16798
16741
16739
16595
16591
16590
16551
16378
16377
16359
16342
16090
16052
16051
15533
15459
15312
15274
15146
15029
14995
14952
14911
14826
14710
14658
14649
14568
14507
14500
14324
14205
14154
14010
13983
13879
13878
13851
13664
13661
13651
13565
13526
13465
13139
13062
13023
12990
12964
12963
12821
12767
12648
12580
12555
12544
12336
12330
12325
12260
12104
12083
12080
11947
11793
11729
11724
11638
11593
11546
11530
11512
11439
11427
11421
11398
11394
11340
11340
11336
11318
11309
11278
11274
11267
11265
11261
11255
11244
11237
11231
11213
11210
11169
10955
10858
10790
10751
10741
10729
10681
10661
10597
10561
10537
10510
10492
10488
10460
10460
10393
10392
10337
10319
10315
10308
10284
10224
10202
10201
10147
10132
10035
10026
10022
10003
10003
9991
9976
9975
9931
9871
9843
9823
9798
9792
9776
9772
9767
9740
9709
9607
9600
9567
9527
9438
9365
9341
9327
9299
9205
9041
9017
8933
8919
8892
8866
8757
8714
8591
8586
8576
8480
8405
8387
8371
8361
8328
8312
8255
8220
8206
8179
8173
8166
8136
8131
8118
8107
8093
8037
8032
8014
7953
7933
7933
7734
7717
7715
7642
7609
7609
7591
7545
7473
7415
7415
7408
7389
7364
7331
7298
7289
7261
7254
7226
7184
7141
7129
6975
6959
6931
6847
6819
6788
6782
6734
6647
6634
6616
6616
6588
6538
6531
6486
6456
6447
6376
6347
6313
6221
6168
6142
6122
6029
6009
5976
5969
5955
5936
5917
5915
5895
5888
5885
5868
5863
5862
5862
5859
5836
5834
5788
5786
5767
5763
5754
5751
5701
5602
5583
5447
5431
5424
5391
5384
5308
5295
5237
5207
5147
5143
5100
5036
5019
4956
4854
4851
4846
4805
4788
4787
4750
4745
4687
4683
4681
4671
4668
4652
4624
4618
4611
4473
4381
4306
4280
4244
4218
4197
4177
4164
4163
4150
4132
4123
4078
4029
4017
4015
4003
4001
3992
3982
3981
3951
3906
3903
3898
3897
3876
3874
3855
3843
3837
3830
3797
3792
3781
3781
3774
3730
3720
3690
3671
3660
3641
3623
3622
3602
3598
3594
3558
3553
3518
3507
3473
3465
3455
3399
3336
3291
3290
3274
3260
3241
3206
3178
3163
3162
3129
3124
3120
3095
3091
3072
3052
3046
2994
2983
2965
2965
2958
2946
2944
2914
2909
2833
2799
2794
2779
2732
2726
2724
2701
2697
2685
2661
2656
2652
2645
2644
2642
2634
2608
2606
2586
2569
2567
2559
2515
2510
2504
2503
2480
2458
2450
2370
2350
2332
2331
2316
2307
2293
2269
2218
2186
2165
2134
2114
2086
2031
2022
1959
1919
1910
1876
1845
1807
1804
1794
1751
1735
1707
1700
1677
1676
1664
1656
1636
1631
1606
1603
1601
1582
1574
1574
1571
1557
1531
1495
1481
1467
1451
1449
1402
1386
1347
1342
1338
1332
1329
1327
1323
1308
1298
1296
1296
1292
1289
1282
1264
1261
1230
1225
1207
1206
1200
1173
1160
1150
1134
1127
1125
1121
1120
1109
1103
1103
1098
1083
1079
1079
1068
1064
1049
1033
1027
1025
1024
983
969
960
956
951
949
946
935
918
893
880
847
846
833
819
815
815
813
811
805
800
796
796
785
775
770
760
759
751
746
745
742
732
722
716
707
687
687
682
681
680
677
673
